rcid,country_code,disaster_before_vote,number_disasters,total_affected
5579,GE,0,0,0
5585,GE,0,0,0
5587,GE,0,0,0
5577,DE,1,1,600
5579,DE,1,1,600
5585,DE,1,1,600
5587,DE,1,1,600
5577,GH,1,1,1000000
5585,GH,1,1,1000000
5587,GH,1,1,1000000
5577,GR,1,1,6047
5579,GR,1,1,6047
5585,GR,1,1,6047
5587,GR,1,1,6047
5577,GD,0,0,0
5585,GD,0,0,0
5587,GD,0,0,0
5577,GT,1,4,42560
5579,GT,1,4,42560
5585,GT,1,4,42560
5587,GT,1,4,42560
5577,GN,1,1,3287
5579,GN,1,1,3287
5585,GN,1,1,3287
5587,GN,1,1,3287
5577,GY,1,1,3274
5579,GY,1,1,3274
5585,GY,1,1,3274
5587,GY,1,1,3274
5577,HT,1,2,50373
5579,HT,1,2,50373
5585,HT,1,2,50373
5587,HT,1,2,50373
5577,HN,1,3,48038
5579,HN,1,3,48038
5585,HN,1,3,48038
5587,HN,1,3,48038
5577,HU,0,0,0
5579,HU,0,0,0
5585,HU,0,0,0
5587,HU,0,0,0
5577,IS,0,0,0
5579,IS,0,0,0
5585,IS,0,0,0
5587,IS,0,0,0
5577,IN,1,9,22272889
5579,IN,1,9,22272889
5585,IN,1,9,22272889
5587,IN,1,9,22272889
5577,ID,1,7,339924
5579,ID,1,7,339924
5585,ID,1,7,339924
5587,ID,1,7,339924
5577,IR,1,2,2060
5579,IR,1,2,2060
5587,IR,1,2,2060
5577,IQ,0,0,0
5579,IQ,0,0,0
5585,IQ,0,0,0
5587,IQ,0,0,0
5577,IE,1,1,300
5579,IE,1,1,300
5585,IE,1,1,300
5587,IE,1,1,300
5577,IL,0,0,0
5579,IL,0,0,0
5585,IL,0,0,0
5587,IL,0,0,0
5577,IT,1,2,1000
5579,IT,1,2,1000
5585,IT,1,2,1000
5587,IT,1,2,1000
5577,JM,0,0,0
5579,JM,0,0,0
5585,JM,0,0,0
5587,JM,0,0,0
5577,JP,1,1,2981
5579,JP,1,1,2981
5585,JP,1,1,2981
5587,JP,1,1,2981
5577,JO,0,0,0
5579,JO,0,0,0
5585,JO,0,0,0
5587,JO,0,0,0
5577,KZ,1,1,7000
5579,KZ,1,1,7000
5585,KZ,1,1,7000
5587,KZ,1,1,7000
5577,KE,1,1,25026
5579,KE,1,1,25026
5585,KE,1,1,25026
5587,KE,1,1,25026
5577,KW,0,0,0
5579,KW,0,0,0
5585,KW,0,0,0
5587,KW,0,0,0
5577,KG,0,0,0
5579,KG,0,0,0
5585,KG,0,0,0
5587,KG,0,0,0
5577,LA,0,0,0
5579,LA,0,0,0
5587,LA,0,0,0
5577,LV,0,0,0
5579,LV,0,0,0
5585,LV,0,0,0
5587,LV,0,0,0
5577,LB,0,0,0
5579,LB,0,0,0
5585,LB,0,0,0
5587,LB,0,0,0
5577,LS,0,0,0
5579,LS,0,0,0
5585,LS,0,0,0
5587,LS,0,0,0
5577,LR,0,0,0
5579,LR,0,0,0
5585,LR,0,0,0
5587,LR,0,0,0
5577,LY,0,0,0
5579,LY,0,0,0
5585,LY,0,0,0
5587,LY,0,0,0
5577,LI,0,0,0
5579,LI,0,0,0
5585,LI,0,0,0
5587,LI,0,0,0
5577,LT,0,0,0
5579,LT,0,0,0
5585,LT,0,0,0
5587,LT,0,0,0
5577,LU,0,0,0
5579,LU,0,0,0
5585,LU,0,0,0
5587,LU,0,0,0
5577,MG,1,1,1260000
5579,MG,1,1,1260000
5585,MG,1,1,1260000
5587,MG,1,1,1260000
5577,MW,1,1,55921
5579,MW,1,1,55921
5585,MW,1,1,55921
5587,MW,1,1,55921
5577,MY,1,4,46990
5579,MY,1,4,46990
5585,MY,1,4,46990
5587,MY,1,4,46990
5577,MV,0,0,0
5579,MV,0,0,0
5585,MV,0,0,0
5587,MV,0,0,0
5577,ML,0,0,0
5579,ML,0,0,0
5585,ML,0,0,0
5587,ML,0,0,0
5577,MT,0,0,0
5579,MT,0,0,0
5585,MT,0,0,0
5587,MT,0,0,0
5577,MH,0,0,0
5579,MH,0,0,0
5585,MH,0,0,0
5587,MH,0,0,0
5577,MR,1,1,3893774
5579,MR,1,1,3893774
5585,MR,1,1,3893774
5587,MR,1,1,3893774
5577,MU,0,0,0
5579,MU,0,0,0
5585,MU,0,0,0
5587,MU,0,0,0
5577,MX,1,1,802
5579,MX,1,1,802
5585,MX,1,1,802
5587,MX,1,1,802
5577,FM,0,0,0
5579,FM,0,0,0
5585,FM,0,0,0
5587,FM,0,0,0
5577,MC,0,0,0
5579,MC,0,0,0
5585,MC,0,0,0
5587,MC,0,0,0
5577,MN,0,0,0
5579,MN,0,0,0
5585,MN,0,0,0
5587,MN,0,0,0
5577,ME,1,1,200
5579,ME,1,1,200
5585,ME,1,1,200
5587,ME,1,1,200
5577,MA,0,0,0
5579,MA,0,0,0
5585,MA,0,0,0
5587,MA,0,0,0
5577,MZ,0,0,0
5579,MZ,0,0,0
5585,MZ,0,0,0
5587,MZ,0,0,0
5577,MM,1,1,92003
5585,MM,1,1,92003
5587,MM,1,1,92003
5577,NA,1,1,2502
5579,NA,1,1,2502
5585,NA,1,1,2502
5587,NA,1,1,2502
5577,NR,0,0,0
5579,NR,0,0,0
5585,NR,0,0,0
5587,NR,0,0,0
5577,NP,1,2,1706321
5579,NP,1,2,1706321
5585,NP,1,2,1706321
5587,NP,1,2,1706321
5577,NL,0,0,0
5579,NL,0,0,0
5585,NL,0,0,0
5587,NL,0,0,0
5577,NZ,1,1,2200
5579,NZ,1,1,2200
5585,NZ,1,1,2200
5587,NZ,1,1,2200
5577,NI,1,1,13722
5579,NI,1,1,13722
5585,NI,1,1,13722
5587,NI,1,1,13722
5577,NE,1,3,1340885
5579,NE,1,3,1340885
5585,NE,1,3,1340885
5587,NE,1,3,1340885
5577,NG,1,2,10520
5579,NG,1,2,10520
5585,NG,1,2,10520
5587,NG,1,2,10520
5577,NO,0,0,0
5579,NO,0,0,0
5585,NO,0,0,0
5587,NO,0,0,0
5577,OM,1,1,203
5579,OM,1,1,203
5585,OM,1,1,203
5587,OM,1,1,203
5577,PK,1,2,63197
5579,PK,1,2,63197
5585,PK,1,2,63197
5587,PK,1,2,63197
5577,PW,0,0,0
5585,PW,0,0,0
5587,PW,0,0,0
5577,PA,0,0,0
5579,PA,0,0,0
5585,PA,0,0,0
5587,PA,0,0,0
5577,PG,0,0,0
5579,PG,0,0,0
5585,PG,0,0,0
5587,PG,0,0,0
5577,PY,0,0,0
5579,PY,0,0,0
5585,PY,0,0,0
5587,PY,0,0,0
5577,PE,1,3,2188705
5579,PE,1,3,2188705
5585,PE,1,3,2188705
5587,PE,1,3,2188705
5577,PH,1,3,1842022
5579,PH,1,3,1842022
5585,PH,1,3,1842022
5587,PH,1,3,1842022
5577,PL,0,0,0
5579,PL,0,0,0
5585,PL,0,0,0
5587,PL,0,0,0
5577,PT,1,2,3584
5579,PT,1,2,3584
5585,PT,1,2,3584
5587,PT,1,2,3584
5577,QA,0,0,0
5579,QA,0,0,0
5585,QA,0,0,0
5587,QA,0,0,0
5577,KR,0,0,0
5579,KR,0,0,0
5585,KR,0,0,0
5587,KR,0,0,0
5577,MD,0,0,0
5579,MD,0,0,0
5585,MD,0,0,0
5587,MD,0,0,0
5577,RO,0,0,0
5579,RO,0,0,0
5585,RO,0,0,0
5587,RO,0,0,0
5577,RU,1,1,15721
5579,RU,1,1,15721
5585,RU,1,1,15721
5587,RU,1,1,15721
5577,RW,0,0,0
5579,RW,0,0,0
5585,RW,0,0,0
5587,RW,0,0,0
5577,KN,0,0,0
5579,KN,0,0,0
5585,KN,0,0,0
5587,KN,0,0,0
5577,LC,0,0,0
5579,LC,0,0,0
5585,LC,0,0,0
5587,LC,0,0,0
5577,VC,0,0,0
5579,VC,0,0,0
5585,VC,0,0,0
5587,VC,0,0,0
5577,WS,0,0,0
5579,WS,0,0,0
5585,WS,0,0,0
5587,WS,0,0,0
5577,SM,0,0,0
5579,SM,0,0,0
5585,SM,0,0,0
5587,SM,0,0,0
5577,SA,1,1,485
5579,SA,1,1,485
5585,SA,1,1,485
5587,SA,1,1,485
5577,SN,0,0,0
5579,SN,0,0,0
5585,SN,0,0,0
5587,SN,0,0,0
5577,YU,0,0,0
5579,YU,0,0,0
5585,YU,0,0,0
5587,YU,0,0,0
5577,SC,0,0,0
5579,SC,0,0,0
5585,SC,0,0,0
5587,SC,0,0,0
5577,SL,0,0,0
5579,SL,0,0,0
5585,SL,0,0,0
5587,SL,0,0,0
5577,SG,0,0,0
5579,SG,0,0,0
5585,SG,0,0,0
5587,SG,0,0,0
5577,SK,0,0,0
5579,SK,0,0,0
5585,SK,0,0,0
5587,SK,0,0,0
5577,SI,0,0,0
5579,SI,0,0,0
5585,SI,0,0,0
5587,SI,0,0,0
5577,SB,0,0,0
5579,SB,0,0,0
5585,SB,0,0,0
5587,SB,0,0,0
5577,SO,0,0,0
5587,SO,0,0,0
5577,ZA,1,3,5712
5579,ZA,1,3,5712
5585,ZA,1,3,5712
5587,ZA,1,3,5712
5577,ES,1,2,1504
5579,ES,1,2,1504
5585,ES,1,2,1504
5587,ES,1,2,1504
5577,LK,1,2,893431
5579,LK,1,2,893431
5585,LK,1,2,893431
5587,LK,1,2,893431
5577,SD,1,1,55672
5579,SD,1,1,55672
5585,SD,1,1,55672
5587,SD,1,1,55672
5577,SR,0,0,0
5579,SR,0,0,0
5585,SR,0,0,0
5587,SR,0,0,0
5577,SZ,0,0,0
5585,SZ,0,0,0
5587,SZ,0,0,0
5577,SE,0,0,0
5579,SE,0,0,0
5585,SE,0,0,0
5587,SE,0,0,0
5577,CH,0,0,0
5579,CH,0,0,0
5585,CH,0,0,0
5587,CH,0,0,0
5577,SY,0,0,0
5579,SY,0,0,0
5585,SY,0,0,0
5587,SY,0,0,0
5577,TJ,1,1,700
5579,TJ,1,1,700
5585,TJ,1,1,700
5587,TJ,1,1,700
5577,TH,1,4,3790648
5579,TH,1,4,3790648
5585,TH,1,4,3790648
5587,TH,1,4,3790648
5577,MK,0,0,0
5579,MK,0,0,0
5585,MK,0,0,0
5587,MK,0,0,0
5577,TL,0,0,0
5579,TL,0,0,0
5585,TL,0,0,0
5587,TL,0,0,0
5577,TG,1,1,16060
5579,TG,1,1,16060
5585,TG,1,1,16060
5587,TG,1,1,16060
5577,TO,0,0,0
5579,TO,0,0,0
5585,TO,0,0,0
5587,TO,0,0,0
5577,TT,0,0,0
5579,TT,0,0,0
5585,TT,0,0,0
5587,TT,0,0,0
5577,TN,1,1,2000
5579,TN,1,1,2000
5585,TN,1,1,2000
5587,TN,1,1,2000
5577,TR,0,0,0
5579,TR,0,0,0
5585,TR,0,0,0
5587,TR,0,0,0
5585,TM,0,0,0
5587,TM,0,0,0
5577,UG,1,1,31
5579,UG,1,1,31
5585,UG,1,1,31
5587,UG,1,1,31
5577,UA,0,0,0
5579,UA,0,0,0
5585,UA,0,0,0
5587,UA,0,0,0
5577,AE,1,1,188
5579,AE,1,1,188
5585,AE,1,1,188
5587,AE,1,1,188
5577,GB,1,1,70
5579,GB,1,1,70
5585,GB,1,1,70
5587,GB,1,1,70
5577,TZ,1,1,7
5579,TZ,1,1,7
5585,TZ,1,1,7
5587,TZ,1,1,7
5577,US,1,7,12749
5579,US,1,7,12749
5585,US,1,7,12749
5587,US,1,7,12749
5577,UY,1,1,6639
5579,UY,1,1,6639
5585,UY,1,1,6639
5587,UY,1,1,6639
5577,UZ,0,0,0
5579,UZ,0,0,0
5585,UZ,0,0,0
5587,UZ,0,0,0
5577,VU,0,0,0
5579,VU,0,0,0
5585,VU,0,0,0
5587,VU,0,0,0
5577,VE,0,0,0
5579,VE,0,0,0
5585,VE,0,0,0
5587,VE,0,0,0
5577,VN,1,5,90340
5579,VN,1,5,90340
5585,VN,1,5,90340
5587,VN,1,5,90340
5577,YE,1,1,58
5579,YE,1,1,58
5585,YE,1,1,58
5587,YE,1,1,58
5577,ZM,0,0,0
5579,ZM,0,0,0
5585,ZM,0,0,0
5587,ZM,0,0,0
5577,ZW,1,1,6900000
5579,ZW,1,1,6900000
5587,ZW,1,1,6900000
6142,AF,1,4,13504101
6145,AF,1,4,13504101
6142,AL,1,1,800
6145,AL,1,1,800
6142,DZ,1,1,206
6145,DZ,1,1,206
6142,AD,0,0,0
6145,AD,0,0,0
6142,AO,1,1,3008
6145,AO,1,1,3008
6142,AG,0,0,0
6145,AG,0,0,0
6142,AR,1,4,63420
6145,AR,1,4,63420
6142,AM,0,0,0
6145,AM,0,0,0
6142,AU,1,2,600
6145,AU,1,2,600
6142,AT,0,0,0
6145,AT,0,0,0
6142,AZ,0,0,0
6145,AZ,0,0,0
6142,BS,0,0,0
6145,BS,0,0,0
6142,BH,0,0,0
6145,BH,0,0,0
6142,BD,1,2,14035
6145,BD,1,2,14035
6142,BB,0,0,0
6145,BB,0,0,0
6142,BY,1,1,50000
6145,BY,1,1,50000
6142,BE,0,0,0
6145,BE,0,0,0
6142,BZ,0,0,0
6145,BZ,0,0,0
6142,BJ,0,0,0
6145,BJ,0,0,0
6142,BT,0,0,0
